,image,image_duration,label,response,response_time,worker_id,objectnet,response_options
17621,035d5ce87842464.png,150,water bottle,water bottle,16.036,4395d6ceb22142e7,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
5594,043a0d44c0874ec.png,150,match,match,1.335,80bfa64b36dc2d82,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
4078,04d6246ddf604a3.png,150,plastic bag,clothes iron,29.595,8f97534baaaf849a,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
12675,0544636b6159424.png,150,mobile phone,mobile phone,6.211,d8ff616d086d36d0,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
6323,0586304583a1496.png,150,backpack,backpack,3.777,15d6c3b0d5784029,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
74632,06a7852eb6114c0.png,150,wallet,wallet,4.11,44dc11dc945898ea,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
43048,073f5e9fce37417.png,150,paper towel,paper towel,2.182,30aa6b784b13e46e,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
53979,074bc10d67384b5.png,150,paintbrush,paintbrush,10.876,8cd3ecae9453ed17,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
30645,0766b2eacc8841c.png,150,teddy bear,doormat,3.247,b7a6b93edc2cd09a,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
11463,07e4fc1b61224a0.png,150,clothes iron,clothes iron,16.919,ae8cc0a554657082,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
2082,08198119f9a14b1.png,150,plunger,plunger,9.602,d46b102975d2dc25,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
14536,083e37f712a4411.png,150,pill bottle,pill bottle,5.809,24cdbe1f7019aebe,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
14523,0855bc1c9906467.png,150,necklace,necklace,12.309,b489ec8a618462c6,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
43559,08feb4feaf8f45a.png,150,mobile phone,mobile phone,19.282,c6c1a74fe97d3d08,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
16876,093813d9946f41c.png,150,teddy bear,teddy bear,6.622,30ea426cef4213c1,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
12340,09c9fdbd8b774d8.png,150,padlock,whistle,6.807,f1c9ac91011a663a,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
28484,09d2d5995cf1402.png,150,whistle,whistle,4.225,9ae9c9d6668ea8a8,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
5845,0b0104e5678c4aa.png,150,hammer,hammer,2.499,6873ca8792356ae6,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
54671,0b2d027074d84db.png,150,umbrella,umbrella,2.795,3cfb99d488222293,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
24571,0b67d5b4a7bf49e.png,150,coffee mug,coffee mug,3.177,deb1b6a08f0da2fa,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
29621,0b8a1bcb0d2e470.png,150,racket,racket,118.1,909277a21c80f516,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
39846,0b8e96407cf9417.png,150,match,match,4.685,85c1f92579ea246b,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
36864,0c7173ebc35840c.png,150,plastic bag,plastic bag,16.707,2bd057fbace5a589,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
24598,0caa37f87d1644a.png,150,clothes iron,clothes iron,6.271,5a3e67701c91185a,True,"['Band-Aid', 'T-shirt', 'backpack', 'banana', 'cleaver', 'clothes iron', 'coffee mug', 'computer mouse', 'digital watch', 'doormat', 'dumbbell', 'envelope', 'hair dryer', 'hammer', 'lampshade', 'lemon', 'lipstick', 'match', 'mobile phone', 'necklace', 'padlock', 'paintbrush', 'paper towel', 'park bench', 'pill bottle', 'pillow', 'plastic bag', 'plunger', 'power drill', 'printer', 'racket', 'ruler', 'safety pin', 'salt shaker', 'sandal', 'screw', 'shovel', 'space heater', 'spatula', 'speaker', 'strainer', 'sunglasses', 'teddy bear', 'television', 'umbrella', 'vase', 'wallet', 'waste container', 'water bottle', 'whistle']"
